seed,date,seed-date,time,model,N,results_summary,diagnose,fit_time
857,240223,240223-857,2402231209,STAN,200,"                     Mean      MCSE      StdDev           5%          50%  \
lp__         -1172.950000  0.047304    1.997870 -1176.710000 -1172.680000   
alpha         4969.970000  2.375350  112.662000  4787.870000  4970.010000   
beta_tv          0.320644  0.000224    0.013391     0.298112     0.320784   
beta_lnl         0.037513  0.000388    0.024060    -0.001680     0.038048   
beta_social      0.158061  0.000438    0.025308     0.115812     0.158461   
beta_display     0.265802  0.000755    0.043321     0.195341     0.264893   
beta_email       0.166720  0.000788    0.046754     0.090210     0.166926   
beta_search      0.180999  0.000966    0.063148     0.080563     0.180972   
sigma          207.439000  0.172194   10.531400   190.954000   206.999000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -1170.240000  1783.74  312.882  1.000710  
alpha         5156.460000  2249.54  394.588  1.000630  
beta_tv          0.343061  3575.44  627.161  0.999565  
beta_lnl         0.076479  3850.78  675.457  1.000230  
beta_social      0.198372  3333.45  584.713  0.999419  
beta_display     0.335332  3296.04  578.151  1.000780  
beta_email       0.242016  3516.70  616.857  0.999464  
beta_search      0.282488  4271.82  749.311  0.999916  
sigma          225.411000  3740.52  656.116  1.000680  ","Processing csv files: ./stan_outputs/seed-857-N-200\mmm_model-20240223120900_1.csv, ./stan_outputs/seed-857-N-200\mmm_model-20240223120900_2.csv, ./stan_outputs/seed-857-N-200\mmm_model-20240223120900_3.csv, ./stan_outputs/seed-857-N-200\mmm_model-20240223120900_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",5.872920036315918
857,240223,240223-857,2402231209,STAN,300,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -1762.460000  0.047382   2.050490 -1766.310000 -1762.070000   
alpha         5061.700000  1.887620  94.891100  4904.080000  5060.400000   
beta_tv          0.291731  0.000169   0.010918     0.273853     0.291733   
beta_lnl         0.018011  0.000329   0.021160    -0.016440     0.017902   
beta_social      0.172923  0.000341   0.021226     0.138601     0.172865   
beta_display     0.271027  0.000598   0.036235     0.211456     0.270948   
beta_email       0.208786  0.000610   0.038944     0.143596     0.208114   
beta_search      0.077249  0.000849   0.053151    -0.011420     0.076757   
sigma          211.096000  0.136095   8.632700   197.282000   210.779000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -1759.800000  1872.78  255.844  1.002490  
alpha         5216.940000  2527.11  345.233  1.000090  
beta_tv          0.309412  4157.07  567.905  0.999671  
beta_lnl         0.052677  4124.56  563.464  0.999694  
beta_social      0.207877  3875.52  529.443  0.999844  
beta_display     0.332040  3670.92  501.492  0.999466  
beta_email       0.272399  4076.11  556.846  0.999525  
beta_search      0.163924  3921.73  535.755  1.000010  
sigma          225.556000  4023.57  549.668  0.999915  ","Processing csv files: ./stan_outputs/seed-857-N-300\mmm_model-20240223120907_1.csv, ./stan_outputs/seed-857-N-300\mmm_model-20240223120907_2.csv, ./stan_outputs/seed-857-N-300\mmm_model-20240223120907_3.csv, ./stan_outputs/seed-857-N-300\mmm_model-20240223120907_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",6.298407554626465
857,240223,240223-857,2402231209,STAN,400,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -2324.840000  0.044720   1.969570 -2328.500000 -2324.520000   
alpha         4931.360000  1.397720  74.159000  4813.840000  4931.390000   
beta_tv          0.307507  0.000127   0.008665     0.293193     0.307457   
beta_lnl         0.058060  0.000252   0.016778     0.030814     0.058287   
beta_social      0.228518  0.000271   0.017087     0.199651     0.228392   
beta_display     0.230016  0.000452   0.027680     0.184792     0.229929   
beta_email       0.125029  0.000491   0.032060     0.072360     0.124841   
beta_search      0.123978  0.000673   0.043181     0.051833     0.124206   
sigma          199.675000  0.114735   7.332540   188.088000   199.285000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -2322.240000  1939.75  205.722  0.999813  
alpha         5053.830000  2815.06  298.553  0.999714  
beta_tv          0.321555  4689.72  497.371  1.000160  
beta_lnl         0.085661  4438.46  470.724  1.000020  
beta_social      0.256549  3987.64  422.912  0.999954  
beta_display     0.276537  3744.52  397.128  0.999497  
beta_email       0.180230  4265.88  452.421  0.999907  
beta_search      0.194875  4112.04  436.105  1.000250  
sigma          212.206000  4084.27  433.160  1.000220  ","Processing csv files: ./stan_outputs/seed-857-N-400\mmm_model-20240223120914_1.csv, ./stan_outputs/seed-857-N-400\mmm_model-20240223120914_2.csv, ./stan_outputs/seed-857-N-400\mmm_model-20240223120914_3.csv, ./stan_outputs/seed-857-N-400\mmm_model-20240223120914_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",8.3418128490448
857,240223,240223-857,2402231209,STAN,500,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -2932.370000  0.050036   2.048420 -2936.140000 -2932.030000   
alpha         4919.960000  1.468000  72.606400  4801.240000  4920.570000   
beta_tv          0.296849  0.000143   0.008916     0.282188     0.296886   
beta_lnl         0.042914  0.000259   0.016404     0.016081     0.042862   
beta_social      0.212741  0.000294   0.017087     0.184607     0.212747   
beta_display     0.261932  0.000497   0.028258     0.216187     0.262446   
beta_email       0.184628  0.000500   0.030948     0.132742     0.185094   
beta_search      0.153711  0.000657   0.041313     0.086250     0.152890   
sigma          211.338000  0.110427   6.846950   200.425000   211.107000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -2929.700000  1676.02  161.638  1.003390  
alpha         5037.380000  2446.23  235.917  0.999942  
beta_tv          0.311554  3912.85  377.361  0.999956  
beta_lnl         0.069867  4003.02  386.057  0.999316  
beta_social      0.240411  3368.61  324.873  0.999709  
beta_display     0.309194  3237.18  312.198  0.999593  
beta_email       0.235948  3833.55  369.713  1.000640  
beta_search      0.222068  3950.61  381.002  0.999397  
sigma          222.675000  3844.52  370.771  1.000180  ","Processing csv files: ./stan_outputs/seed-857-N-500\mmm_model-20240223120922_1.csv, ./stan_outputs/seed-857-N-500\mmm_model-20240223120922_2.csv, ./stan_outputs/seed-857-N-500\mmm_model-20240223120922_3.csv, ./stan_outputs/seed-857-N-500\mmm_model-20240223120922_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",10.471913814544678
857,240223,240223-857,2402231209,STAN,600,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -3509.560000  0.047725   2.021770 -3513.360000 -3509.250000   
alpha         5025.650000  1.261460  62.308600  4923.340000  5025.130000   
beta_tv          0.311651  0.000111   0.007485     0.299400     0.311645   
beta_lnl         0.050805  0.000213   0.014099     0.027307     0.050962   
beta_social      0.187475  0.000239   0.014670     0.163014     0.187450   
beta_display     0.255429  0.000413   0.023385     0.216801     0.254941   
beta_email       0.130552  0.000447   0.026488     0.086900     0.130542   
beta_search      0.049790  0.000552   0.035781    -0.009678     0.050114   
sigma          208.210000  0.093008   6.062740   198.337000   207.969000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -3506.940000  1794.58  140.201  0.999756  
alpha         5130.090000  2439.77  190.607  1.000620  
beta_tv          0.323855  4556.87  356.005  1.000380  
beta_lnl         0.073954  4377.64  342.003  0.999775  
beta_social      0.211179  3756.55  293.481  1.000950  
beta_display     0.294228  3202.77  250.216  0.999935  
beta_email       0.174810  3511.20  274.312  0.999385  
beta_search      0.109263  4198.98  328.045  0.999431  
sigma          218.567000  4249.11  331.961  0.999554  ","Processing csv files: ./stan_outputs/seed-857-N-600\mmm_model-20240223120933_1.csv, ./stan_outputs/seed-857-N-600\mmm_model-20240223120933_2.csv, ./stan_outputs/seed-857-N-600\mmm_model-20240223120933_3.csv, ./stan_outputs/seed-857-N-600\mmm_model-20240223120933_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",9.571504592895508
857,240223,240223-857,2402231209,STAN,700,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -4080.440000  0.046348   2.047790 -4084.220000 -4080.110000   
alpha         4946.810000  1.244490  58.480300  4846.350000  4948.440000   
beta_tv          0.309148  0.000108   0.006705     0.298048     0.309183   
beta_lnl         0.051743  0.000228   0.012993     0.030268     0.051864   
beta_social      0.199267  0.000237   0.013846     0.175968     0.199375   
beta_display     0.234565  0.000411   0.022877     0.196590     0.234661   
beta_email       0.166037  0.000429   0.024545     0.125100     0.165438   
beta_search      0.156676  0.000526   0.031997     0.104934     0.156446   
sigma          204.463000  0.090614   5.486120   195.619000   204.285000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -4077.780000  1952.16  146.547  1.001240  
alpha         5039.800000  2208.20  165.768  1.000710  
beta_tv          0.320429  3856.37  289.495  1.000260  
beta_lnl         0.072758  3241.70  243.353  0.999562  
beta_social      0.221537  3414.83  256.350  1.000400  
beta_display     0.271851  3096.60  232.460  1.000550  
beta_email       0.206759  3280.70  246.280  0.999717  
beta_search      0.210372  3698.99  277.681  0.999930  
sigma          213.627000  3665.57  275.172  1.000850  ","Processing csv files: ./stan_outputs/seed-857-N-700\mmm_model-20240223120944_1.csv, ./stan_outputs/seed-857-N-700\mmm_model-20240223120944_2.csv, ./stan_outputs/seed-857-N-700\mmm_model-20240223120944_3.csv, ./stan_outputs/seed-857-N-700\mmm_model-20240223120944_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",12.464189052581787
857,240223,240223-857,2402231210,STAN,800,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -4668.870000  0.051793   2.070190 -4672.700000 -4668.530000   
alpha         4902.520000  1.165990  57.518500  4807.830000  4903.430000   
beta_tv          0.302087  0.000099   0.006421     0.291673     0.302043   
beta_lnl         0.055721  0.000193   0.012329     0.036080     0.055530   
beta_social      0.214660  0.000218   0.013084     0.193269     0.214432   
beta_display     0.256536  0.000364   0.021714     0.219639     0.256908   
beta_email       0.144919  0.000380   0.023785     0.105047     0.144871   
beta_search      0.164278  0.000484   0.031009     0.113797     0.164224   
sigma          206.235000  0.079371   5.204520   197.799000   206.159000   

                      95%    N_Eff   N_Eff/s     R_hat  
lp__         -4666.120000  1597.66   96.6287  1.001720  
alpha         4993.370000  2433.47  147.1800  1.001830  
beta_tv          0.312583  4226.03  255.5970  1.000080  
beta_lnl         0.075582  4089.88  247.3620  0.999640  
beta_social      0.236305  3605.23  218.0500  1.000430  
beta_display     0.292201  3565.63  215.6540  1.001080  
beta_email       0.183813  3919.72  237.0700  0.999752  
beta_search      0.214987  4103.40  248.1800  1.001320  
sigma          215.048000  4299.72  260.0530  0.999984  ","Processing csv files: ./stan_outputs/seed-857-N-800\mmm_model-20240223120957_1.csv, ./stan_outputs/seed-857-N-800\mmm_model-20240223120957_2.csv, ./stan_outputs/seed-857-N-800\mmm_model-20240223120957_3.csv, ./stan_outputs/seed-857-N-800\mmm_model-20240223120957_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",14.759998083114624
857,240223,240223-857,2402231210,STAN,900,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -5197.480000  0.051689   2.048760 -5201.250000 -5197.190000   
alpha         5007.410000  1.078180  49.744400  4924.560000  5007.350000   
beta_tv          0.291022  0.000085   0.005759     0.281433     0.291035   
beta_lnl         0.058298  0.000183   0.011200     0.039477     0.058331   
beta_social      0.205924  0.000192   0.011791     0.186111     0.206154   
beta_display     0.251861  0.000334   0.019645     0.218965     0.251716   
beta_email       0.165670  0.000333   0.020269     0.132545     0.165372   
beta_search      0.071240  0.000445   0.027925     0.024897     0.071389   
sigma          194.056000  0.070600   4.550040   186.532000   193.997000   

                      95%    N_Eff   N_Eff/s     R_hat  
lp__         -5194.800000  1571.04   89.8406  1.000210  
alpha         5089.570000  2128.65  121.7280  1.000540  
beta_tv          0.300654  4574.58  261.5990  1.000280  
beta_lnl         0.076667  3755.92  214.7830  0.999604  
beta_social      0.225397  3761.38  215.0960  1.000300  
beta_display     0.284216  3451.05  197.3500  1.000040  
beta_email       0.199076  3693.79  211.2310  0.999142  
beta_search      0.116329  3934.78  225.0120  1.000450  
sigma          201.578000  4153.55  237.5220  0.999890  ","Processing csv files: ./stan_outputs/seed-857-N-900\mmm_model-20240223121012_1.csv, ./stan_outputs/seed-857-N-900\mmm_model-20240223121012_2.csv, ./stan_outputs/seed-857-N-900\mmm_model-20240223121012_3.csv, ./stan_outputs/seed-857-N-900\mmm_model-20240223121012_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",14.723034381866455
857,240223,240223-857,2402231210,STAN,1000,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -5821.120000  0.044745   1.993980 -5824.880000 -5820.790000   
alpha         5032.210000  0.920245  46.833500  4955.160000  5031.550000   
beta_tv          0.307356  0.000085   0.005613     0.298003     0.307427   
beta_lnl         0.044692  0.000181   0.011104     0.026364     0.044731   
beta_social      0.184697  0.000182   0.011399     0.165997     0.184637   
beta_display     0.243352  0.000323   0.018430     0.212141     0.243404   
beta_email       0.141317  0.000344   0.020414     0.107137     0.141504   
beta_search      0.110905  0.000472   0.027934     0.065656     0.110857   
sigma          203.305000  0.070759   4.521260   196.030000   203.205000   

                      95%    N_Eff   N_Eff/s     R_hat  
lp__         -5818.500000  1985.91   95.5959  1.001000  
alpha         5108.040000  2590.04  124.6770  1.000280  
beta_tv          0.316474  4352.32  209.5080  0.999309  
beta_lnl         0.063163  3779.79  181.9480  1.000700  
beta_social      0.203249  3922.90  188.8370  1.000460  
beta_display     0.274174  3256.23  156.7450  1.000770  
beta_email       0.175733  3525.39  169.7020  0.999644  
beta_search      0.156059  3504.47  168.6950  1.000300  
sigma          210.817000  4082.78  196.5330  0.999350  ","Processing csv files: ./stan_outputs/seed-857-N-1000\mmm_model-20240223121027_1.csv, ./stan_outputs/seed-857-N-1000\mmm_model-20240223121027_2.csv, ./stan_outputs/seed-857-N-1000\mmm_model-20240223121027_3.csv, ./stan_outputs/seed-857-N-1000\mmm_model-20240223121027_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",12.859119176864624
9047,240223,240223-9047,2402231210,STAN,100,"                     Mean      MCSE      StdDev           5%          50%  \
lp__          -581.380000  0.049486    2.079910  -585.361000  -581.030000   
alpha         4367.180000  4.147460  185.963000  4055.710000  4368.390000   
beta_tv          0.324525  0.000285    0.017573     0.295811     0.324606   
beta_lnl         0.162151  0.000599    0.035358     0.104075     0.161340   
beta_social      0.231958  0.000599    0.034587     0.175490     0.231418   
beta_display     0.379747  0.001164    0.060795     0.282928     0.380071   
beta_email       0.166552  0.000924    0.058627     0.070150     0.166402   
beta_search      0.263023  0.001621    0.089544     0.116123     0.263282   
sigma          196.538000  0.248694   15.050000   173.277000   195.905000   

                      95%    N_Eff   N_Eff/s     R_hat  
lp__          -578.637000  1766.52   447.786  1.002100  
alpha         4673.360000  2010.44   509.617  0.999829  
beta_tv          0.353446  3793.97   961.717  1.000070  
beta_lnl         0.222425  3488.79   884.358  0.999714  
beta_social      0.289229  3334.76   845.314  1.000750  
beta_display     0.477572  2729.67   691.932  0.999451  
beta_email       0.263391  4023.81  1019.980  1.000410  
beta_search      0.409169  3050.07   773.149  0.999740  
sigma          222.402000  3662.24   928.323  0.999841  ","Processing csv files: ./stan_outputs/seed-9047-N-100\mmm_model-20240223121040_1.csv, ./stan_outputs/seed-9047-N-100\mmm_model-20240223121040_2.csv, ./stan_outputs/seed-9047-N-100\mmm_model-20240223121040_3.csv, ./stan_outputs/seed-9047-N-100\mmm_model-20240223121040_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",5.2101757526397705
9047,240223,240223-9047,2402231210,STAN,200,"                     Mean      MCSE      StdDev           5%          50%  \
lp__         -1172.960000  0.046650    2.011040 -1176.760000 -1172.660000   
alpha         4966.330000  2.289440  114.275000  4773.640000  4967.630000   
beta_tv          0.321392  0.000222    0.013387     0.299134     0.321513   
beta_lnl         0.037076  0.000388    0.024609    -0.003517     0.037294   
beta_social      0.158114  0.000404    0.025125     0.116168     0.158351   
beta_display     0.265707  0.000753    0.043140     0.195407     0.264597   
beta_email       0.167820  0.000748    0.046444     0.090736     0.167611   
beta_search      0.182670  0.001011    0.063873     0.078001     0.182620   
sigma          206.989000  0.172289   10.682800   190.148000   206.674000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -1170.270000  1858.39  329.971  1.001130  
alpha         5149.140000  2491.40  442.366  1.000210  
beta_tv          0.342787  3637.77  645.911  1.000500  
beta_lnl         0.076550  4012.96  712.529  0.999424  
beta_social      0.198728  3873.09  687.693  1.000160  
beta_display     0.338105  3280.91  582.547  0.999883  
beta_email       0.246758  3856.46  684.741  0.999826  
beta_search      0.288031  3987.77  708.055  1.000130  
sigma          224.588000  3844.63  682.641  0.999969  ","Processing csv files: ./stan_outputs/seed-9047-N-200\mmm_model-20240223121046_1.csv, ./stan_outputs/seed-9047-N-200\mmm_model-20240223121046_2.csv, ./stan_outputs/seed-9047-N-200\mmm_model-20240223121046_3.csv, ./stan_outputs/seed-9047-N-200\mmm_model-20240223121046_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",5.180417776107788
9047,240223,240223-9047,2402231210,STAN,300,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -1762.520000  0.049304   2.047150 -1766.380000 -1762.180000   
alpha         5056.960000  1.917700  94.054800  4898.970000  5056.730000   
beta_tv          0.292313  0.000175   0.010661     0.274651     0.292280   
beta_lnl         0.018985  0.000364   0.021778    -0.016550     0.018709   
beta_social      0.173288  0.000347   0.021081     0.138348     0.173638   
beta_display     0.270865  0.000633   0.037370     0.209296     0.270612   
beta_email       0.209021  0.000608   0.038263     0.143961     0.209001   
beta_search      0.078676  0.000857   0.052791    -0.008064     0.077992   
sigma          211.428000  0.145758   8.792370   197.910000   211.025000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -1759.780000  1724.03  245.308  1.000790  
alpha         5212.830000  2405.47  342.270  1.000090  
beta_tv          0.309939  3707.65  527.554  0.999994  
beta_lnl         0.054706  3588.27  510.568  1.000250  
beta_social      0.208076  3684.69  524.287  0.999470  
beta_display     0.331809  3488.61  496.387  0.999785  
beta_email       0.272075  3954.53  562.681  0.999280  
beta_search      0.167351  3792.31  539.601  0.999354  
sigma          226.543000  3638.69  517.742  1.001220  ","Processing csv files: ./stan_outputs/seed-9047-N-300\mmm_model-20240223121052_1.csv, ./stan_outputs/seed-9047-N-300\mmm_model-20240223121052_2.csv, ./stan_outputs/seed-9047-N-300\mmm_model-20240223121052_3.csv, ./stan_outputs/seed-9047-N-300\mmm_model-20240223121052_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",5.600308418273926
9047,240223,240223-9047,2402231211,STAN,400,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -2324.890000  0.046836   1.980320 -2328.640000 -2324.540000   
alpha         4931.170000  1.519550  75.557500  4805.360000  4931.770000   
beta_tv          0.307622  0.000137   0.009054     0.292769     0.307668   
beta_lnl         0.058403  0.000281   0.017147     0.030243     0.058474   
beta_social      0.228191  0.000291   0.017608     0.200085     0.228159   
beta_display     0.229667  0.000486   0.027802     0.183434     0.229404   
beta_email       0.125092  0.000532   0.031604     0.071700     0.124995   
beta_search      0.124549  0.000673   0.042912     0.053603     0.124685   
sigma          199.540000  0.111632   7.112920   188.067000   199.426000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -2322.280000  1787.75  197.041  1.000680  
alpha         5056.450000  2472.43  272.504  1.000880  
beta_tv          0.322743  4370.38  481.691  0.999672  
beta_lnl         0.086624  3721.60  410.184  0.999338  
beta_social      0.257700  3652.83  402.604  1.000370  
beta_display     0.274788  3277.01  361.182  0.999923  
beta_email       0.177040  3524.94  388.509  0.999538  
beta_search      0.193771  4066.26  448.171  0.999746  
sigma          211.277000  4059.95  447.476  1.000120  ","Processing csv files: ./stan_outputs/seed-9047-N-400\mmm_model-20240223121058_1.csv, ./stan_outputs/seed-9047-N-400\mmm_model-20240223121058_2.csv, ./stan_outputs/seed-9047-N-400\mmm_model-20240223121058_3.csv, ./stan_outputs/seed-9047-N-400\mmm_model-20240223121058_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",6.845736742019653
9047,240223,240223-9047,2402231211,STAN,500,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -2932.270000  0.046311   1.954320 -2935.930000 -2931.990000   
alpha         4921.910000  1.292900  70.522900  4807.620000  4922.150000   
beta_tv          0.297167  0.000126   0.008547     0.283258     0.297095   
beta_lnl         0.042203  0.000256   0.016361     0.015308     0.042115   
beta_social      0.213136  0.000251   0.016834     0.185682     0.213142   
beta_display     0.260842  0.000450   0.027738     0.214486     0.260273   
beta_email       0.184424  0.000481   0.030012     0.135787     0.183941   
beta_search      0.152267  0.000605   0.041238     0.083969     0.152884   
sigma          211.114000  0.101774   6.624860   200.354000   210.880000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -2929.690000  1780.82  156.955  1.003350  
alpha         5039.990000  2975.28  262.232  0.999519  
beta_tv          0.311374  4622.42  407.405  1.000060  
beta_lnl         0.068979  4088.64  360.359  0.999575  
beta_social      0.240475  4508.61  397.375  0.999752  
beta_display     0.305939  3793.52  334.348  0.999997  
beta_email       0.234093  3885.96  342.496  1.000010  
beta_search      0.220086  4650.97  409.921  0.999625  
sigma          222.431000  4237.24  373.457  0.999996  ","Processing csv files: ./stan_outputs/seed-9047-N-500\mmm_model-20240223121105_1.csv, ./stan_outputs/seed-9047-N-500\mmm_model-20240223121105_2.csv, ./stan_outputs/seed-9047-N-500\mmm_model-20240223121105_3.csv, ./stan_outputs/seed-9047-N-500\mmm_model-20240223121105_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",12.911110877990723
9047,240223,240223-9047,2402231211,STAN,600,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -3509.660000  0.045754   1.964330 -3513.300000 -3509.390000   
alpha         5022.650000  1.371730  64.832200  4912.960000  5024.290000   
beta_tv          0.311894  0.000116   0.007490     0.299563     0.311983   
beta_lnl         0.051029  0.000222   0.014556     0.026422     0.051167   
beta_social      0.187913  0.000252   0.015196     0.162917     0.187752   
beta_display     0.255937  0.000419   0.023867     0.216587     0.255164   
beta_email       0.131148  0.000454   0.026821     0.086587     0.130919   
beta_search      0.049590  0.000581   0.035594    -0.009451     0.049395   
sigma          208.274000  0.095247   6.018740   198.497000   208.170000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -3506.990000  1843.19  147.964  1.000870  
alpha         5124.460000  2233.79  179.320  1.001380  
beta_tv          0.324316  4169.71  334.729  1.000140  
beta_lnl         0.074549  4301.33  345.295  0.999924  
beta_social      0.213328  3626.34  291.109  1.000700  
beta_display     0.295619  3238.67  259.988  0.999883  
beta_email       0.176282  3492.03  280.326  1.000420  
beta_search      0.107015  3751.19  301.131  0.999817  
sigma          218.671000  3993.09  320.550  1.000810  ","Processing csv files: ./stan_outputs/seed-9047-N-600\mmm_model-20240223121119_1.csv, ./stan_outputs/seed-9047-N-600\mmm_model-20240223121119_2.csv, ./stan_outputs/seed-9047-N-600\mmm_model-20240223121119_3.csv, ./stan_outputs/seed-9047-N-600\mmm_model-20240223121119_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",11.076196670532227
